run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-0690,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0691,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0692,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0693,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0694,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0695,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0696,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0697,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0698,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0699,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0700,missing_ai_discovery_output,True,False,passed,True,False,pass,True,granted,True,True,True,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0701,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0702,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0703,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0704,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0705,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0706,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0707,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0708,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0709,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0710,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0711,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0712,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0713,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0714,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0715,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0716,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0717,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0718,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0719,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0720,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0721,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0722,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0723,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0724,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0725,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0726,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0727,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0728,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0729,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0730,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0731,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0732,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0733,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0734,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0735,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0736,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0737,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0738,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0739,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0740,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0741,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0742,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0743,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0744,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0745,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0746,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0747,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0748,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0749,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0750,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0751,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0752,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0753,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0754,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0755,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0756,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0757,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0758,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0759,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0760,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0761,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0762,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0763,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0764,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0765,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0766,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0767,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0768,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0769,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0770,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0771,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0772,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0773,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0774,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0775,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0776,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0777,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0778,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0779,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0780,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0781,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0782,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0783,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0784,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0785,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0786,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0787,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0788,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0789,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0790,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-0791,missing_evidence_pack,True,False,passed,True,True,pass,True,granted,True,True,False,True,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
